"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","CONVERSION RATE","PL","AMOUNT","BALANCE"
"","2026-06-26 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1439","GBP/USD","","","","","","","","-0.05240","","","","",""
"","2026-06-26 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1443","GBP/USD","","","","","","","","-0.05240","","","","",""
"","2026-06-26 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1458","GBP/USD","","","","","","","","-0.05240","","","","",""
"","2026-06-26 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1462","GBP/USD","","","","","","","","-0.05240","","","","",""
"1466","2026-06-27 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","0.00000","","","","","96627.46"
"","2026-06-27 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1431","EUR/USD","","","","","","","","0.00000","","","","",""
"","2026-06-27 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1435","EUR/USD","","","","","","","","0.00000","","","","",""
"","2026-06-27 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1449","GBP/USD","","","","","","","","0.00000","","","","",""
"","2026-06-27 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1453","GBP/USD","","","","","","","","0.00000","","","","",""
"","2026-06-27 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1439","GBP/USD","","","","","","","","0.00000","","","","",""
"","2026-06-27 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1443","GBP/USD","","","","","","","","0.00000","","","","",""
"","2026-06-27 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1458","GBP/USD","","","","","","","","0.00000","","","","",""
"","2026-06-27 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1462","GBP/USD","","","","","","","","0.00000","","","","",""
"1467","2026-06-28 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","0.00000","","","","","96627.46"
"","2026-06-28 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1431","EUR/USD","","","","","","","","0.00000","","","","",""
"","2026-06-28 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1435","EUR/USD","","","","","","","","0.00000","","","","",""
"","2026-06-28 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1449","GBP/USD","","","","","","","","0.00000","","","","",""
"","2026-06-28 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1453","GBP/USD","","","","","","","","0.00000","","","","",""
"","2026-06-28 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1439","GBP/USD","","","","","","","","0.00000","","","","",""
"","2026-06-28 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1443","GBP/USD","","","","","","","","0.00000","","","","",""
"","2026-06-28 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1458","GBP/USD","","","","","","","","0.00000","","","","",""
"","2026-06-28 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1462","GBP/USD","","","","","","","","0.00000","","","","",""
"1468","2026-06-29 02:57:22 EDT","ORDER_FILL","STOP_LOSS_ORDER","GBP/USD","1.32290","1000.00","Buy","0.1347","","","","0.00000","0.0000","1.4318","-4.61030","","96622.85"
"1469","2026-06-29 02:57:22 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1470","2026-06-29 02:57:22 EDT","ORDER_FILL","STOP_LOSS_ORDER","GBP/USD","1.32290","1000.00","Buy","0.1347","","","","0.00000","0.0000","1.4318","-4.61030","","96618.24"
"1471","2026-06-29 02:57:22 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1472","2026-06-29 08:33:52 EDT","ORDER_FILL","STOP_LOSS_ORDER","GBP/USD","1.32390","1000.00","Buy","0.1349","","","","0.00000","0.0000","1.4345","-5.56580","","96612.67"
"1473","2026-06-29 08:33:52 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1474","2026-06-29 08:33:59 EDT","ORDER_FILL","STOP_LOSS_ORDER","GBP/USD","1.32392","1000.00","Buy","0.1278","","","","0.00000","0.0000","1.4344","-5.59420","","96607.08"
"1475","2026-06-29 08:33:59 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1476","2026-06-29 12:00:14 EDT","ORDER_FILL","TAKE_PROFIT_ORDER","GBP/USD","1.32532","1000.00","Sell","0.1279","","","","0.00000","0.0000","1.4070","10.77790","","96617.86"
"1477","2026-06-29 12:00:14 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1478","2026-06-29 12:00:14 EDT","ORDER_FILL","TAKE_PROFIT_ORDER","GBP/USD","1.32532","1000.00","Sell","0.1279","","","","0.00000","0.0000","1.4070","10.77790","","96628.63"
"1479","2026-06-29 12:00:14 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1480","2026-06-29 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","0.04140","","","","","96628.67"
"","2026-06-29 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1431","EUR/USD","","","","","","","","0.02070","","","","",""
"","2026-06-29 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1435","EUR/USD","","","","","","","","0.02070","","","","",""
"1481","2026-06-30 05:00:00 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","1.14140","1.13424","","","","","","",""
"1482","2026-06-30 05:00:00 EDT","ORDER_FILL","MARKET_ORDER","EUR/USD","1.13929","100000.00","Sell","12.0981","","","","0.00000","0.0000","","0.00000","","96628.67"
"1483","2026-06-30 05:00:00 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.13424","","","","","","","","","","","",""
"1484","2026-06-30 05:00:00 EDT","STOP_LOSS_ORDER","ON_FILL","","1.14140","","","","","","","","","","","",""
"1485","2026-06-30 10:15:41 EDT","ORDER_FILL","STOP_LOSS_ORDER","EUR/USD","1.14140","100000.00","Buy","12.7810","","","","0.00000","0.0000","1.4343","-302.63960","","96326.04"
"1486","2026-06-30 10:15:41 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1487","2026-06-30 11:39:14 EDT","MARKET_ORDER","TRADE_CLOSE","EUR/USD","","1000.00","Buy","","","","","","","","","",""
"1488","2026-06-30 11:39:14 EDT","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","EUR/USD","1.14213","1000.00","Buy","0.1136","","","","0.00000","0.0000","1.4348","-2.00870","","96324.03"
"1489","2026-06-30 11:39:14 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1490","2026-06-30 11:39:14 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1491","2026-06-30 11:39:18 EDT","MARKET_ORDER","TRADE_CLOSE","EUR/USD","","1000.00","Buy","","","","","","","","","",""
"1492","2026-06-30 11:39:18 EDT","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","EUR/USD","1.14209","1000.00","Buy","0.1065","","","","0.00000","0.0000","1.4348","-1.95140","","96322.07"
"1493","2026-06-30 11:39:18 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1494","2026-06-30 11:39:18 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1495","2026-07-01 06:00:05 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","1.14080","1.13375","","","","","","",""
"1496","2026-07-01 06:00:05 EDT","ORDER_FILL","MARKET_ORDER","EUR/USD","1.13872","100000.00","Sell","11.3797","","","","0.00000","0.0000","","0.00000","","96322.07"
"1497","2026-07-01 06:00:05 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.13375","","","","","","","","","","","",""
"1498","2026-07-01 06:00:05 EDT","STOP_LOSS_ORDER","ON_FILL","","1.14080","","","","","","","","","","","",""
"1499","2026-07-01 09:45:25 EDT","ORDER_FILL","STOP_LOSS_ORDER","EUR/USD","1.14081","100000.00","Buy","10.6466","","","","0.00000","0.0000","1.4337","-299.65070","","96022.42"
"1500","2026-07-01 09:45:25 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1501","2026-07-02 09:00:00 EDT","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","100000.00","Buy","","1.32974","1.34558","","","","","","",""
"1502","2026-07-02 09:00:00 EDT","ORDER_FILL","MARKET_ORDER","GBP/USD","1.33661","100000.00","Buy","12.7577","","","","0.00000","0.0000","","0.00000","","96022.42"
"1503","2026-07-02 09:00:00 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.34558","","","","","","","","","","","",""
"1504","2026-07-02 09:00:00 EDT","STOP_LOSS_ORDER","ON_FILL","","1.32974","","","","","","","","","","","",""
"1505","2026-07-02 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-5.13230","","","","","96017.29"
"","2026-07-02 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","-5.13230","","","","",""
"1506","2026-07-03 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-5.29920","","","","","96011.99"
"","2026-07-03 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","-5.29920","","","","",""
"1507","2026-07-04 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","0.00000","","","","","96011.99"
"","2026-07-04 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","0.00000","","","","",""
"1508","2026-07-05 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","0.00000","","","","","96011.99"
"","2026-07-05 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","0.00000","","","","",""
"1509","2026-07-06 11:00:01 EDT","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","100000.00","Buy","","1.33333","1.33799","","","","","","",""
"1510","2026-07-06 11:00:01 EDT","ORDER_FILL","MARKET_ORDER","GBP/USD","1.33571","100000.00","Buy","11.3798","","","","0.00000","0.0000","","0.00000","","96011.99"
"1511","2026-07-06 11:00:01 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.33799","","","","","","","","","","","",""
"1512","2026-07-06 11:00:01 EDT","STOP_LOSS_ORDER","ON_FILL","","1.33333","","","","","","","","","","","",""
"1513","2026-07-06 13:28:58 EDT","ORDER_FILL","TAKE_PROFIT_ORDER","GBP/USD","1.33800","100000.00","Sell","10.6599","","","","0.00000","0.0000","1.4071","322.22750","","96334.22"
"1514","2026-07-06 13:28:58 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1515","2026-07-06 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-5.31550","","","","","96328.90"
"","2026-07-06 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","-5.31550","","","","",""
"1516","2026-07-07 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-5.24920","","","","","96323.66"
"","2026-07-07 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","-5.24920","","","","",""
"1517","2026-07-08 05:00:00 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","1.14367","1.13444","","","","","","",""
"1518","2026-07-08 05:00:00 EDT","ORDER_FILL","MARKET_ORDER","EUR/USD","1.14098","100000.00","Sell","12.0393","","","","0.00000","0.0000","","0.00000","","96323.66"
"1519","2026-07-08 05:00:00 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.13444","","","","","","","","","","","",""
"1520","2026-07-08 05:00:00 EDT","STOP_LOSS_ORDER","ON_FILL","","1.14367","","","","","","","","","","","",""
"1521","2026-07-08 05:00:00 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","1.14370","1.13434","","","","","","",""
"1522","2026-07-08 05:00:00 EDT","ORDER_FILL","MARKET_ORDER","EUR/USD","1.14098","100000.00","Sell","12.0393","","","","0.00000","0.0000","","0.00000","","96323.66"
"1523","2026-07-08 05:00:00 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.13434","","","","","","","","","","","",""
"1524","2026-07-08 05:00:00 EDT","STOP_LOSS_ORDER","ON_FILL","","1.14370","","","","","","","","","","","",""
"1525","2026-07-08 05:00:00 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","1.14370","1.13434","","","","","","",""
"1526","2026-07-08 05:00:00 EDT","ORDER_FILL","MARKET_ORDER","EUR/USD","1.14098","100000.00","Sell","12.0393","","","","0.00000","0.0000","","0.00000","","96323.66"
"1527","2026-07-08 05:00:00 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.13434","","","","","","","","","","","",""
"1528","2026-07-08 05:00:00 EDT","STOP_LOSS_ORDER","ON_FILL","","1.14370","","","","","","","","","","","",""
"1529","2026-07-08 10:00:00 EDT","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","100000.00","Buy","","1.33216","1.34388","","","","","","",""
"1530","2026-07-08 10:00:00 EDT","ORDER_FILL","MARKET_ORDER","GBP/USD","1.33719","100000.00","Buy","13.4666","","","","0.00000","0.0000","","0.00000","","96323.66"
"1531","2026-07-08 10:00:00 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.34388","","","","","","","","","","","",""
"1532","2026-07-08 10:00:00 EDT","STOP_LOSS_ORDER","ON_FILL","","1.33216","","","","","","","","","","","",""
"1533","2026-07-08 10:00:00 EDT","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","100000.00","Buy","","1.33216","1.34389","","","","","","",""
"1534","2026-07-08 10:00:00 EDT","ORDER_FILL","MARKET_ORDER","GBP/USD","1.33719","100000.00","Buy","14.1752","","","","0.00000","0.0000","","0.00000","","96323.66"
"1535","2026-07-08 10:00:00 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.34389","","","","","","","","","","","",""
"1536","2026-07-08 10:00:00 EDT","STOP_LOSS_ORDER","ON_FILL","","1.33216","","","","","","","","","","","",""
"1537","2026-07-08 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-29.08830","","","","","96294.57"
"","2026-07-08 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1518","EUR/USD","","","","","","","","6.05640","","","","",""
"","2026-07-08 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1522","EUR/USD","","","","","","","","6.05640","","","","",""
"","2026-07-08 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1526","EUR/USD","","","","","","","","6.05640","","","","",""
"","2026-07-08 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","-15.75250","","","","",""
"","2026-07-08 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1530","GBP/USD","","","","","","","","-15.75250","","","","",""
"","2026-07-08 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1534","GBP/USD","","","","","","","","-15.75250","","","","",""
"1538","2026-07-09 02:02:45 EDT","ORDER_FILL","STOP_LOSS_ORDER","EUR/USD","1.14368","100000.00","Buy","10.6234","","","","0.00000","0.0000","1.4306","-386.26860","","95908.30"
"1539","2026-07-09 02:02:45 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1540","2026-07-09 02:02:45 EDT","ORDER_FILL","STOP_LOSS_ORDER","EUR/USD","1.14370","100000.00","Buy","10.6232","","","","0.00000","0.0000","1.4306","-389.11890","","95519.18"
"1541","2026-07-09 02:02:45 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1542","2026-07-09 02:02:45 EDT","ORDER_FILL","STOP_LOSS_ORDER","EUR/USD","1.14370","100000.00","Buy","10.6232","","","","0.00000","0.0000","1.4306","-389.11890","","95130.06"
"1543","2026-07-09 02:02:45 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1544","2026-07-09 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-15.76890","","","","","95114.29"
"","2026-07-09 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","-5.25630","","","","",""
"","2026-07-09 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1530","GBP/USD","","","","","","","","-5.25630","","","","",""
"","2026-07-09 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1534","GBP/USD","","","","","","","","-5.25630","","","","",""
"1545","2026-07-09 22:08:01 EDT","ORDER_FILL","TAKE_PROFIT_ORDER","GBP/USD","1.34389","100000.00","Sell","14.8578","","","","0.00000","0.0000","1.4009","938.58940","","96052.88"
"1546","2026-07-09 22:08:01 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1547","2026-07-09 22:08:01 EDT","ORDER_FILL","TAKE_PROFIT_ORDER","GBP/USD","1.34389","100000.00","Sell","14.8578","","","","0.00000","0.0000","1.4009","938.58940","","96991.47"
"1548","2026-07-09 22:08:01 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1549","2026-07-10 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-5.19710","","","","","96986.27"
"","2026-07-10 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","-5.19710","","","","",""
"1550","2026-07-11 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","0.00000","","","","","96986.27"
"","2026-07-11 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","0.00000","","","","",""
"1551","2026-07-12 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","0.00000","","","","","96986.27"
"","2026-07-12 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","0.00000","","","","",""
"1552","2026-07-13 11:00:01 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Sell","","1.14509","1.12946","","","","","","",""
"1553","2026-07-13 11:00:01 EDT","ORDER_FILL","MARKET_ORDER","EUR/USD","1.14054","100000.00","Sell","10.6074","","","","0.00000","0.0000","","0.00000","","96986.27"
"1554","2026-07-13 11:00:01 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.12946","","","","","","","","","","","",""
"1555","2026-07-13 11:00:01 EDT","STOP_LOSS_ORDER","ON_FILL","","1.14509","","","","","","","","","","","",""
"1556","2026-07-13 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-3.44520","","","","","96982.83"
"","2026-07-13 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1553","EUR/USD","","","","","","","","1.83530","","","","",""
"","2026-07-13 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","-5.28050","","","","",""
"1557","2026-07-14 08:30:03 EDT","ORDER_FILL","STOP_LOSS_ORDER","EUR/USD","1.14515","100000.00","Buy","70.3855","","","","0.00000","0.0000","1.4218","-655.44390","","96327.38"
"1558","2026-07-14 08:30:03 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1559","2026-07-14 09:00:00 EDT","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","100000.00","Buy","","1.13792","1.16132","","","","","","",""
"1560","2026-07-14 09:00:00 EDT","ORDER_FILL","MARKET_ORDER","EUR/USD","1.14464","100000.00","Buy","10.5554","","","","0.00000","0.0000","","0.00000","","96327.38"
"1561","2026-07-14 09:00:00 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.16132","","","","","","","","","","","",""
"1562","2026-07-14 09:00:00 EDT","STOP_LOSS_ORDER","ON_FILL","","1.13792","","","","","","","","","","","",""
"1563","2026-07-14 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-16.09560","","","","","96311.29"
"","2026-07-14 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1560","EUR/USD","","","","","","","","-10.88590","","","","",""
"","2026-07-14 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1502","GBP/USD","","","","","","","","-5.20970","","","","",""
"1564","2026-07-15 09:00:00 EDT","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","100000.00","Buy","","1.33703","1.35145","","","","","","",""
"1565","2026-07-15 09:00:00 EDT","ORDER_FILL","MARKET_ORDER","GBP/USD","1.34296","100000.00","Buy","11.9456","","","","0.00000","0.0000","","0.00000","","96311.29"
"1566","2026-07-15 09:00:00 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.35145","","","","","","","","","","","",""
"1567","2026-07-15 09:00:00 EDT","STOP_LOSS_ORDER","ON_FILL","","1.33703","","","","","","","","","","","",""
"1568","2026-07-15 10:34:33 EDT","ORDER_FILL","TAKE_PROFIT_ORDER","GBP/USD","1.34559","100000.00","Sell","11.9466","","","","0.00000","0.0000","1.3914","1249.49980","","97560.79"
"1569","2026-07-15 10:34:33 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1570","2026-07-15 12:46:48 EDT","ORDER_FILL","TAKE_PROFIT_ORDER","GBP/USD","1.35145","100000.00","Sell","10.5394","","","","0.00000","0.0000","1.3912","1181.13510","","98741.92"
"1571","2026-07-15 12:46:48 EDT","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","",""
"1572","2026-07-15 13:00:00 EDT","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","100000.00","Buy","","1.33703","1.36121","","","","","","",""
"1573","2026-07-15 13:00:00 EDT","ORDER_FILL","MARKET_ORDER","GBP/USD","1.35271","100000.00","Buy","12.6436","","","","0.00000","0.0000","","0.00000","","98741.92"
"1574","2026-07-15 13:00:00 EDT","TAKE_PROFIT_ORDER","ON_FILL","","1.36121","","","","","","","","","","","",""
"1575","2026-07-15 13:00:00 EDT","STOP_LOSS_ORDER","ON_FILL","","1.33703","","","","","","","","","","","",""
"1576","2026-07-15 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-48.38410","","","","","98693.54"
"","2026-07-15 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1560","EUR/USD","","","","","","","","-32.60300","","","","",""
"","2026-07-15 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1573","GBP/USD","","","","","","","","-15.78110","","","","",""
"1577","2026-07-16 17:00:00 EDT","DAILY_FINANCING","","","","","","","","","","-15.98810","","","","","98677.55"
"","2026-07-16 17:00:00 EDT","DAILY_FINANCING","Trade ID: 1560","EUR/USD","","","","","","","","-10.80350","","","","",""
